Nom_archive,Auteur_recherché,Projet,ID,Titre_unique,Auteur,Résumé,Date,Publication Url,Type de document,Date de publication
Zenodo,Josette Garnier,CarboNium,13831114,Nitrogen Mitigation. INMS Guidance Document on Measures for Sustainable Nitrogen Management.,UK Centre for Ecology & Hydrology,"<p>At present, guidance and governance on sustainable nitrogen management tend to be fragmented between different forms of nitrogen and different sectors. To fully exploit the synergies that operate through the nitrogen cycle there is a pressing need to develop consolidated guidance on sustainable nitrogen practices. In this INMS guidance document, the principles that underpin integrated sustainable nitrogen management are discussed. An overview of &gt;150 measures to reduce nitrogen losses and improve nitrogen use efficiency throughout the anthropogenic nitrogen cycle are provided. The synergies and trade-offs of applying multiple measures are considered alongside case studies to demonstrate how a 'package of measures' can be selected to achieve integrated nitrogen management for a given system.</p>
<p>This guidance document is intended to be used alongside the INMS Nitrogen Measures Database; an online resource that provides further details on nitrogen measures (see&nbsp;<a href=""http://www.inms.international/measures"">www.inms.international/measures</a>). Both were developed as part of the International Nitrogen Management System (INMS), which is supported by the Global Environment Facility (GEF) through UN Environment Programme (UNEP). Visit <a href=""inms.international"" target=""_blank"" rel=""noopener"">www.inms.international</a> to learn more.</p>",2024-09-26 03:17:10.601575+00:00,10.5281/zenodo.13831114,publication,2024.0
Zenodo,Nuno Carvalhais,DEEP-C,13828537,ForestAge-Constrained Eddy-Covariance Gridded NEP Product,"Besnard, Simon","<p><strong>Description</strong></p>
<p>This repository holds global spatial estimates of the Net Ecosystem Productivity of forests (NEP), circa 2010, for a grid spacing of 0.5&deg; by 0.5&ordm; pixel size. Three different approaches were used to create the maps.</p>
<ol>
<li>
<p><strong>Model M1 (Regional Age&ndash;NEP Relationships Per Biome)</strong>: This model scales site-level NEP observations to a global gridded field using biome-specific NEP-age curves and site-level anomalies. The random forest model (RF1) is trained on forest age, GPP, temperature, and nitrogen deposition, producing NEP anomalies that reflect site-specific deviations from biome-wide trends. Gridded predictor fields of forest age, GPP, temperature (MAT), and nitrogen deposition are used to create 0.5&deg; by 0.5&deg; NEP grids, with uncertainties estimated using an ensemble of 180 members. The data from Model M1 can be investigated from the ForestAge_EC_NEP_M1_v1.0.nc file.</p>
</li>
<li>
<p><strong>Model M2 (Global Age&ndash;NEP Relationship)</strong>: This model uses a random forest algorithm (RF2) to upscale NEP observations but applies a global NEP-age relationship across all sites. It uses the same gridded predictor fields as M1&mdash;forest age, GPP, MAT, and nitrogen deposition&mdash;but the age&ndash;NEP relationship is determined globally. Uncertainty is calculated similarly to M1, using ensembles of model parameters and predictor fields. The data from Model M2 can be investigated from the ForestAge_EC_NEP_M2_v1.0.nc file.</p>
</li>
<li>
<p><strong>Model M3 (Without Age Consideration)</strong>: This model predicts NEP solely based on GPP, MAT, and nitrogen deposition without accounting for forest age. It follows a similar approach to RF3 models from previous work and uses the same gridded predictors and uncertainty estimation methods as M1 and M2. The data from Model M3 can be investigated from the ForestAge_EC_NEP_M3_v1.0.nc file.</p>
</li>
</ol>
<p>The variation across each model's members can assess the uncertainty in each model, which represents uncertainty caused by input variables and the k-fold cross-validation approach.&nbsp;</p>
<p>More details about the methodologies behind the three approaches can be found in Ciais, P., Yao, Y. Besnard, S. et al. (2024) (see reference below).</p>
<p><strong>Data structure</strong></p>
<p>The datasets are stored in <strong>NetCDF format</strong> with a structure consistent across the different models (M1, M2, M3). Each file contains multiple variables representing components of the Net Ecosystem Production (NEP) estimates, such as the mean NEP and its quantiles. The primary variables are:</p>
<ul>
<li><strong>NEP_MX_mean</strong>: The mean estimate of NEP for each model (M1, M2, M3), with units of grams of carbon per square meter per year (gC m⁻&sup2; year⁻&sup1;).</li>
<li><strong>NEP_MX_quantiles</strong>: Estimates of NEP at different quantiles, providing uncertainty ranges. The quantiles represented in the data are: [0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]<br>
<div>&nbsp;</div>
</li>
<li><strong>Members dimension</strong>: Each model includes a <strong>members</strong> dimension, representing several NEP estimates generated using different ensemble members. These members capture uncertainty from input variables such as GPP, temperature, nitrogen deposition, and forest age. The members dimension provides users with multiple realizations of NEP estimates, reflecting the variability these factors introduce.</li>
</ul>
<p>Coordinates include latitude and longitude with CRS information (EPSG:4326). Missing data values are represented by <strong>-9999</strong>.</p>
<p><strong>Citation</strong></p>
<p>When using the maps, please cite the dataset, including the version number and the following paper:&nbsp;Ciais, P.,&nbsp; Yao, Y. Besnard, S. et al. (2024)&nbsp;The global carbon balance of forests based on flux towers and forest age data, <em>submitted</em>.&nbsp;</p>
<p><strong>Version History</strong></p>
<ul>
<li>1.0 - Initial version, covering 2010</li>
</ul>",2024-09-23 13:56:24.434032+00:00,10.5281/zenodo.13828537,dataset,2024.0
Zenodo,Philippe Ciais,DEEP-C,13828537,ForestAge-Constrained Eddy-Covariance Gridded NEP Product,"Besnard, Simon","<p><strong>Description</strong></p>
<p>This repository holds global spatial estimates of the Net Ecosystem Productivity of forests (NEP), circa 2010, for a grid spacing of 0.5&deg; by 0.5&ordm; pixel size. Three different approaches were used to create the maps.</p>
<ol>
<li>
<p><strong>Model M1 (Regional Age&ndash;NEP Relationships Per Biome)</strong>: This model scales site-level NEP observations to a global gridded field using biome-specific NEP-age curves and site-level anomalies. The random forest model (RF1) is trained on forest age, GPP, temperature, and nitrogen deposition, producing NEP anomalies that reflect site-specific deviations from biome-wide trends. Gridded predictor fields of forest age, GPP, temperature (MAT), and nitrogen deposition are used to create 0.5&deg; by 0.5&deg; NEP grids, with uncertainties estimated using an ensemble of 180 members. The data from Model M1 can be investigated from the ForestAge_EC_NEP_M1_v1.0.nc file.</p>
</li>
<li>
<p><strong>Model M2 (Global Age&ndash;NEP Relationship)</strong>: This model uses a random forest algorithm (RF2) to upscale NEP observations but applies a global NEP-age relationship across all sites. It uses the same gridded predictor fields as M1&mdash;forest age, GPP, MAT, and nitrogen deposition&mdash;but the age&ndash;NEP relationship is determined globally. Uncertainty is calculated similarly to M1, using ensembles of model parameters and predictor fields. The data from Model M2 can be investigated from the ForestAge_EC_NEP_M2_v1.0.nc file.</p>
</li>
<li>
<p><strong>Model M3 (Without Age Consideration)</strong>: This model predicts NEP solely based on GPP, MAT, and nitrogen deposition without accounting for forest age. It follows a similar approach to RF3 models from previous work and uses the same gridded predictors and uncertainty estimation methods as M1 and M2. The data from Model M3 can be investigated from the ForestAge_EC_NEP_M3_v1.0.nc file.</p>
</li>
</ol>
<p>The variation across each model's members can assess the uncertainty in each model, which represents uncertainty caused by input variables and the k-fold cross-validation approach.&nbsp;</p>
<p>More details about the methodologies behind the three approaches can be found in Ciais, P., Yao, Y. Besnard, S. et al. (2024) (see reference below).</p>
<p><strong>Data structure</strong></p>
<p>The datasets are stored in <strong>NetCDF format</strong> with a structure consistent across the different models (M1, M2, M3). Each file contains multiple variables representing components of the Net Ecosystem Production (NEP) estimates, such as the mean NEP and its quantiles. The primary variables are:</p>
<ul>
<li><strong>NEP_MX_mean</strong>: The mean estimate of NEP for each model (M1, M2, M3), with units of grams of carbon per square meter per year (gC m⁻&sup2; year⁻&sup1;).</li>
<li><strong>NEP_MX_quantiles</strong>: Estimates of NEP at different quantiles, providing uncertainty ranges. The quantiles represented in the data are: [0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]<br>
<div>&nbsp;</div>
</li>
<li><strong>Members dimension</strong>: Each model includes a <strong>members</strong> dimension, representing several NEP estimates generated using different ensemble members. These members capture uncertainty from input variables such as GPP, temperature, nitrogen deposition, and forest age. The members dimension provides users with multiple realizations of NEP estimates, reflecting the variability these factors introduce.</li>
</ul>
<p>Coordinates include latitude and longitude with CRS information (EPSG:4326). Missing data values are represented by <strong>-9999</strong>.</p>
<p><strong>Citation</strong></p>
<p>When using the maps, please cite the dataset, including the version number and the following paper:&nbsp;Ciais, P.,&nbsp; Yao, Y. Besnard, S. et al. (2024)&nbsp;The global carbon balance of forests based on flux towers and forest age data, <em>submitted</em>.&nbsp;</p>
<p><strong>Version History</strong></p>
<ul>
<li>1.0 - Initial version, covering 2010</li>
</ul>",2024-09-23 13:56:24.434032+00:00,10.5281/zenodo.13828537,dataset,2024.0
Zenodo,Pierre Regnier,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Anaëlle Simonneau,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Jérôme Gaillardet,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Théo Mazure,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Charline Giguet-Covex,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Emilie Lyautey,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Hélène Masclaux,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Didier Jezequel,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Viet Tran-Khac,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Erwan Messager,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Vincent Chanudet,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Georges-Marie Saulnier,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Jérôme Poulenard,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Fanny Colas,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Laurent Millet,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Viet Tran-Khac,CarboNium,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Patrick Durand,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Didier Jezequel,CarboNium,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,David Gateuille,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,David Etienne,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
Zenodo,Yves Prairie,DEEP-C,13788579,"Figure 4 from: Jenny J-P, Millet L, Lauerwald R, Colas F, Masclaux H, Prairie Y, Regnier P, Ali AA, Arnaud F, Carvalhais N, Chanudet V, Chapron E, Durand P, Domaizon I, Dambrine E, Dellinger M, Etienne D, Gaillardet J, Galop D, Gateuille D, Giguet-Covex C, Itier-Desgué O, Jezequel D, Lyautey E, Marquer L, Mazier F, Mazure T, Messager E, Poulenard J, Rius D, Sabatier P, Saulnier G-M, Simonneau A, Soares L-V, Tran-Khac V, Verneaux V, Ciais P (2024) DEEP-C Consortium: Carbon sink or methane source – local to global scale assessment of lentic waters' role in the climate system. Research Ideas and Outcomes 10: e136661. https://doi.org/10.3897/rio.10.e136661","Jenny, Jean-Philippe",Figure 4 Time schedule and working programme.,2024-09-19 06:31:35.142225+00:00,10.3897/rio.10.e136661.figure4,image,2024.0
